Method,Delta,COV
ConfGenX,0.75,82.54
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,8.23
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,20.65
ConfGenX,0.75,85.71
ConfGenX,0.75,30.19
ConfGenX,0.75,52.94
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,63.64
ConfGenX,0.75,100.00
ConfGenX,0.75,65.96
ConfGenX,0.75,100.00
ConfGenX,0.75,26.87
ConfGenX,0.75,100.00
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,34.62
ConfGenX,0.75,29.47
ConfGenX,0.75,51.43
ConfGenX,0.75,3.01
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,10.26
ConfGenX,0.75,36.96
ConfGenX,0.75,8.55
ConfGenX,0.75,0.00
ConfGenX,0.75,19.32
ConfGenX,0.75,58.45
ConfGenX,0.75,18.92
ConfGenX,0.75,100.00
ConfGenX,0.75,59.19
ConfGenX,0.75,70.91
ConfGenX,0.75,39.92
ConfGenX,0.75,40.62
ConfGenX,0.75,56.82
ConfGenX,0.75,7.55
ConfGenX,0.75,44.74
ConfGenX,0.75,75.00
ConfGenX,0.75,19.57
ConfGenX,0.75,4.89
ConfGenX,0.75,0.00
ConfGenX,0.75,42.86
ConfGenX,0.75,100.00
ConfGenX,0.75,70.59
ConfGenX,0.75,6.02
ConfGenX,0.75,39.19
ConfGenX,0.75,93.75
ConfGenX,0.75,84.38
ConfGenX,0.75,100.00
ConfGenX,0.75,50.00
ConfGenX,0.75,100.00
ConfGenX,0.75,46.34
ConfGenX,0.75,45.78
ConfGenX,0.75,32.20
ConfGenX,0.75,0.00
ConfGenX,0.75,77.27
ConfGenX,0.75,100.00
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,13.33
ConfGenX,0.75,0.00
ConfGenX,0.75,87.50
ConfGenX,0.75,100.00
ConfGenX,0.75,40.00
ConfGenX,0.75,36.36
ConfGenX,0.75,100.00
ConfGenX,0.75,29.23
ConfGenX,0.75,25.00
ConfGenX,0.75,70.00
ConfGenX,0.75,16.49
ConfGenX,0.75,60.00
ConfGenX,0.75,100.00
ConfGenX,0.75,88.89
ConfGenX,0.75,0.00
ConfGenX,0.75,38.46
ConfGenX,0.75,40.91
ConfGenX,0.75,38.46
ConfGenX,0.75,65.87
ConfGenX,0.75,78.26
ConfGenX,0.75,27.03
ConfGenX,0.75,100.00
ConfGenX,0.75,16.19
ConfGenX,0.75,87.37
ConfGenX,0.75,89.39
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,6.82
ConfGenX,0.75,40.00
ConfGenX,0.75,83.87
ConfGenX,0.75,0.00
ConfGenX,0.75,54.55
ConfGenX,0.75,70.00
ConfGenX,0.75,0.00
ConfGenX,0.75,47.20
ConfGenX,0.75,96.55
ConfGenX,0.75,26.45
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,61.90
ConfGenX,0.75,85.71
ConfGenX,0.75,100.00
ConfGenX,0.75,36.36
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,41.46
ConfGenX,0.75,85.11
ConfGenX,0.75,38.60
ConfGenX,0.75,46.15
ConfGenX,0.75,51.16
ConfGenX,0.75,1.57
ConfGenX,0.75,1.89
ConfGenX,0.75,17.86
ConfGenX,0.75,100.00
ConfGenX,0.75,81.25
ConfGenX,0.75,0.00
ConfGenX,0.75,11.00
ConfGenX,0.75,38.36
ConfGenX,0.75,42.31
ConfGenX,0.75,0.00
ConfGenX,0.75,10.87
ConfGenX,0.75,12.90
ConfGenX,0.75,100.00
ConfGenX,0.75,56.47
ConfGenX,0.75,62.96
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,67.74
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,50.00
ConfGenX,0.75,3.68
ConfGenX,0.75,25.00
ConfGenX,0.75,25.74
ConfGenX,0.75,3.45
ConfGenX,0.75,33.33
ConfGenX,0.75,50.00
ConfGenX,0.75,1.10
ConfGenX,0.75,3.23
ConfGenX,0.75,13.17
ConfGenX,0.75,0.62
ConfGenX,0.75,40.66
ConfGenX,0.75,37.50
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,81.36
ConfGenX,0.75,100.00
ConfGenX,0.75,61.30
ConfGenX,0.75,100.00
ConfGenX,0.75,83.81
ConfGenX,0.75,2.22
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,20.00
ConfGenX,0.75,22.22
ConfGenX,0.75,100.00
ConfGenX,0.75,18.18
ConfGenX,0.75,70.11
ConfGenX,0.75,15.00
ConfGenX,0.75,30.43
ConfGenX,0.75,80.00
ConfGenX,0.75,3.95
ConfGenX,0.75,0.00
ConfGenX,0.75,40.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,68.18
ConfGenX,0.75,83.33
ConfGenX,0.75,28.57
ConfGenX,0.75,25.00
ConfGenX,0.75,58.33
ConfGenX,0.75,17.14
ConfGenX,0.75,21.13
ConfGenX,0.75,100.00
ConfGenX,0.75,5.08
ConfGenX,0.75,23.33
ConfGenX,0.75,90.77
ConfGenX,0.75,52.63
ConfGenX,0.75,30.77
ConfGenX,0.75,15.82
ConfGenX,0.75,35.25
ConfGenX,0.75,75.00
ConfGenX,0.75,41.94
ConfGenX,0.75,0.00
ConfGenX,0.75,42.86
ConfGenX,0.75,33.33
ConfGenX,0.75,28.57
ConfGenX,0.75,81.25
ConfGenX,0.75,100.00
ConfGenX,0.75,79.31
ConfGenX,0.75,21.43
ConfGenX,0.75,97.75
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,15.38
ConfGenX,0.75,12.12
ConfGenX,0.75,10.00
ConfGenX,0.75,0.00
ConfGenX,0.75,34.25
ConfGenX,0.75,100.00
ConfGenX,0.75,0.00
ConfGenX,0.75,57.14
ConfGenX,0.75,100.00
ConfGenX,0.75,25.64
ConfGenX,0.75,12.32
ConfGenX,0.75,0.00
ConfGenX,0.75,23.81
ConfGenX,0.75,0.00
ConfGenX,0.75,51.35
ConfGenX,0.75,18.18
ConfGenX,0.75,19.27
ConfGenX,0.75,100.00
ConfGenX,0.75,85.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,50.00
ConfGenX,0.75,100.00
ConfGenX,0.75,32.65
ConfGenX,0.75,40.00
ConfGenX,0.75,0.00
ConfGenX,0.75,38.82
ConfGenX,0.75,0.00
ConfGenX,0.75,10.53
ConfGenX,0.75,57.14
ConfGenX,0.75,0.00
ConfGenX,0.75,9.20
ConfGenX,0.75,93.10
ConfGenX,0.75,34.78
ConfGenX,0.75,51.35
ConfGenX,0.75,50.00
ConfGenX,0.75,46.55
ConfGenX,0.75,68.52
ConfGenX,0.75,75.00
ConfGenX,0.75,2.78
ConfGenX,0.75,100.00
ConfGenX,0.75,25.00
ConfGenX,0.75,89.80
ConfGenX,0.75,0.00
ConfGenX,0.75,47.62
ConfGenX,0.75,40.82
ConfGenX,0.75,94.74
ConfGenX,0.75,84.00
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,13.73
ConfGenX,0.75,3.23
ConfGenX,0.75,100.00
ConfGenX,0.75,69.44
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,45.93
ConfGenX,0.75,66.67
ConfGenX,0.75,11.54
ConfGenX,0.75,0.00
ConfGenX,0.75,50.00
ConfGenX,0.75,50.00
ConfGenX,0.75,100.00
ConfGenX,0.75,66.67
ConfGenX,0.75,100.00
ConfGenX,0.75,0.00
ConfGenX,0.75,52.78
ConfGenX,0.75,39.08
ConfGenX,0.75,53.52
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,50.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,94.12
ConfGenX,0.75,0.00
ConfGenX,0.75,50.94
ConfGenX,0.75,12.50
ConfGenX,0.75,38.48
ConfGenX,0.75,18.18
ConfGenX,0.75,24.26
ConfGenX,0.75,15.20
ConfGenX,0.75,0.00
ConfGenX,0.75,19.46
ConfGenX,0.75,0.00
ConfGenX,0.75,50.00
ConfGenX,0.75,21.24
ConfGenX,0.75,0.00
ConfGenX,0.75,53.40
ConfGenX,0.75,8.54
ConfGenX,0.75,1.55
ConfGenX,0.75,24.14
ConfGenX,0.75,0.00
ConfGenX,0.75,86.84
ConfGenX,0.75,17.16
ConfGenX,0.75,25.00
ConfGenX,0.75,28.57
ConfGenX,0.75,0.00
ConfGenX,0.75,18.52
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,19.05
ConfGenX,0.75,1.71
ConfGenX,0.75,33.19
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,45.05
ConfGenX,0.75,40.00
ConfGenX,0.75,48.78
ConfGenX,0.75,100.00
ConfGenX,0.75,93.10
ConfGenX,0.75,18.30
ConfGenX,0.75,87.80
ConfGenX,0.75,0.00
ConfGenX,0.75,72.73
ConfGenX,0.75,14.96
ConfGenX,0.75,5.22
ConfGenX,0.75,41.54
ConfGenX,0.75,49.81
ConfGenX,0.75,69.23
ConfGenX,0.75,83.33
ConfGenX,0.75,68.82
ConfGenX,0.75,74.73
ConfGenX,0.75,45.28
ConfGenX,0.75,19.62
ConfGenX,0.75,83.33
ConfGenX,0.75,0.00
ConfGenX,0.75,23.04
ConfGenX,0.75,100.00
ConfGenX,0.75,20.77
ConfGenX,0.75,11.04
ConfGenX,0.75,2.27
ConfGenX,0.75,0.00
ConfGenX,0.75,47.62
ConfGenX,0.75,7.92
ConfGenX,0.75,2.27
ConfGenX,0.75,0.00
ConfGenX,0.75,75.76
ConfGenX,0.75,2.48
ConfGenX,0.75,40.00
ConfGenX,0.75,50.00
ConfGenX,0.75,28.00
ConfGenX,0.75,0.00
ConfGenX,0.75,0.00
ConfGenX,0.75,33.33
ConfGenX,0.75,25.00
ConfGenX,0.75,50.00
ConfGenX,0.75,33.33
ConfGenX,0.75,0.00
ConfGenX,0.75,27.97
ConfGenX,0.75,70.83
ConfGenX,0.75,4.76
ConfGenX,0.75,0.00
ConfGenX,0.75,6.25
ConfGenX,0.75,40.00
ConfGenX,0.75,19.33
ConfGenX,0.75,33.33
ConfGenX,0.75,20.00
ConfGenX,0.75,31.82
ConfGenX,0.75,30.77
ConfGenX,0.75,26.09
ConfGenX,0.75,23.29
ConfGenX,0.75,25.00
ConfGenX,0.75,9.09
ConfGenX,0.75,16.67
ConfGenX,0.75,34.38
ConfGenX,0.75,33.33
ConfGenX,0.75,66.67
ConfGenX,0.75,40.00
ConfGenX,0.75,50.00
ConfGenX,0.75,11.11
ConfGenX,0.75,22.09
ConfGenX,0.75,1.60
ConfGenX,0.75,0.00
ConfGenX,0.75,76.42
ConfGenX,0.75,70.41
ConfGenX,0.75,31.33
ConfGenX,0.75,100.00
ConfGenX,0.75,35.00
ConfGenX,0.75,84.74
ConfGenX,0.75,6.15
ConfGenX,0.75,18.75
ConfGenX,0.75,100.00
ConfGenX,0.75,59.26
ConfGenX,0.75,50.00
ConfGenX,0.75,35.66
ConfGenX,0.75,71.43
ConfGenX,0.75,18.52
ConfGenX,0.75,49.06
ConfGenX,0.75,45.16
ConfGenX,0.75,21.74
ConfGenX,0.75,3.33
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,93.33
ConfGenX,0.75,33.77
ConfGenX,0.75,50.00
ConfGenX,0.75,40.91
ConfGenX,0.75,18.18
ConfGenX,0.75,60.00
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,49.07
ConfGenX,0.75,85.71
ConfGenX,0.75,92.86
ConfGenX,0.75,13.04
ConfGenX,0.75,59.62
ConfGenX,0.75,53.33
ConfGenX,0.75,24.00
ConfGenX,0.75,23.53
ConfGenX,0.75,81.25
ConfGenX,0.75,87.27
ConfGenX,0.75,100.00
ConfGenX,0.75,0.92
ConfGenX,0.75,56.90
ConfGenX,0.75,100.00
ConfGenX,0.75,29.07
ConfGenX,0.75,93.75
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,38.46
ConfGenX,0.75,100.00
ConfGenX,0.75,61.54
ConfGenX,0.75,64.29
ConfGenX,0.75,21.68
ConfGenX,0.75,37.04
ConfGenX,0.75,20.78
ConfGenX,0.75,88.85
ConfGenX,0.75,28.96
ConfGenX,0.75,53.45
ConfGenX,0.75,60.00
ConfGenX,0.75,25.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,92.68
ConfGenX,0.75,0.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,100.00
ConfGenX,0.75,37.87
ConfGenX,0.75,9.09
ConfGenX,0.75,17.06
ConfGenX,0.75,0.00
ConfGenX,0.875,4.35
ConfGenX,0.875,0.00
ConfGenX,0.875,71.43
ConfGenX,0.875,50.00
ConfGenX,0.875,33.33
ConfGenX,0.875,100.00
ConfGenX,0.875,90.82
ConfGenX,0.875,92.70
ConfGenX,0.875,50.00
ConfGenX,0.875,100.00
ConfGenX,0.875,79.50
ConfGenX,0.875,79.26
ConfGenX,0.875,77.78
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,0.00
ConfGenX,0.875,57.14
ConfGenX,0.875,70.69
ConfGenX,0.875,53.85
ConfGenX,0.875,66.67
ConfGenX,0.875,30.64
ConfGenX,0.875,2.00
ConfGenX,0.875,40.13
ConfGenX,0.875,52.63
ConfGenX,0.875,41.67
ConfGenX,0.875,77.78
ConfGenX,0.875,77.27
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,5.26
ConfGenX,0.875,100.00
ConfGenX,0.875,54.35
ConfGenX,0.875,79.12
ConfGenX,0.875,100.00
ConfGenX,0.875,16.67
ConfGenX,0.875,77.14
ConfGenX,0.875,88.00
ConfGenX,0.875,5.13
ConfGenX,0.875,71.43
ConfGenX,0.875,2.78
ConfGenX,0.875,28.33
ConfGenX,0.875,40.00
ConfGenX,0.875,100.00
ConfGenX,0.875,66.67
ConfGenX,0.875,24.49
ConfGenX,0.875,100.00
ConfGenX,0.875,15.22
ConfGenX,0.875,75.18
ConfGenX,0.875,0.29
ConfGenX,0.875,0.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,64.61
ConfGenX,0.875,87.50
ConfGenX,0.875,87.50
ConfGenX,0.875,28.89
ConfGenX,0.875,63.79
ConfGenX,0.875,68.26
ConfGenX,0.875,80.00
ConfGenX,0.875,4.01
ConfGenX,0.875,93.83
ConfGenX,0.875,34.09
ConfGenX,0.875,0.78
ConfGenX,0.875,100.00
ConfGenX,0.875,6.15
ConfGenX,0.875,85.00
ConfGenX,0.875,76.67
ConfGenX,0.875,88.64
ConfGenX,0.875,100.00
ConfGenX,0.875,30.94
ConfGenX,0.875,19.14
ConfGenX,0.875,56.79
ConfGenX,0.875,22.22
ConfGenX,0.875,5.66
ConfGenX,0.875,0.00
ConfGenX,0.875,55.73
ConfGenX,0.875,90.91
ConfGenX,0.875,100.00
ConfGenX,0.875,50.00
ConfGenX,0.875,79.37
ConfGenX,0.875,72.73
ConfGenX,0.875,0.00
ConfGenX,0.875,1.00
ConfGenX,0.875,63.49
ConfGenX,0.875,58.14
ConfGenX,0.875,28.00
ConfGenX,0.875,0.00
ConfGenX,0.875,92.74
ConfGenX,0.875,2.70
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,95.95
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,12.10
ConfGenX,0.875,0.00
ConfGenX,0.875,90.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,42.05
ConfGenX,0.875,84.62
ConfGenX,0.875,17.65
ConfGenX,0.875,14.71
ConfGenX,0.875,19.28
ConfGenX,0.875,83.33
ConfGenX,0.875,100.00
ConfGenX,0.875,85.11
ConfGenX,0.875,0.00
ConfGenX,0.875,79.31
ConfGenX,0.875,59.09
ConfGenX,0.875,96.25
ConfGenX,0.875,100.00
ConfGenX,0.875,94.44
ConfGenX,0.875,55.47
ConfGenX,0.875,15.00
ConfGenX,0.875,83.53
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,100.00
ConfGenX,0.875,38.24
ConfGenX,0.875,0.00
ConfGenX,0.875,79.63
ConfGenX,0.875,4.76
ConfGenX,0.875,34.75
ConfGenX,0.875,25.34
ConfGenX,0.875,56.84
ConfGenX,0.875,91.00
ConfGenX,0.875,33.79
ConfGenX,0.875,94.74
ConfGenX,0.875,50.00
ConfGenX,0.875,6.77
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,84.62
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,39.09
ConfGenX,0.875,0.00
ConfGenX,0.875,73.68
ConfGenX,0.875,85.67
ConfGenX,0.875,93.95
ConfGenX,0.875,0.00
ConfGenX,0.875,71.36
ConfGenX,0.875,88.00
ConfGenX,0.875,7.51
ConfGenX,0.875,9.70
ConfGenX,0.875,85.45
ConfGenX,0.875,97.37
ConfGenX,0.875,99.48
ConfGenX,0.875,22.85
ConfGenX,0.875,99.84
ConfGenX,0.875,100.00
ConfGenX,0.875,98.47
ConfGenX,0.875,47.75
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,1.28
ConfGenX,0.875,99.58
ConfGenX,0.875,100.00
ConfGenX,0.875,12.33
ConfGenX,0.875,100.00
ConfGenX,0.875,33.33
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,80.00
ConfGenX,0.875,100.00
ConfGenX,0.875,0.00
ConfGenX,0.875,100.00
ConfGenX,0.875,34.62
ConfGenX,0.875,99.13
ConfGenX,0.875,99.79
ConfGenX,0.875,100.00
ConfGenX,0.875,74.00
ConfGenX,0.875,21.91
ConfGenX,0.875,29.91
ConfGenX,0.875,100.00
ConfGenX,0.875,94.74
ConfGenX,0.875,0.00
ConfGenX,0.875,78.70
ConfGenX,0.875,18.04
ConfGenX,0.875,2.76
ConfGenX,0.875,0.00
ConfGenX,0.875,56.73
ConfGenX,0.875,52.17
ConfGenX,0.875,0.50
ConfGenX,0.875,100.00
ConfGenX,0.875,84.09
ConfGenX,0.875,78.12
ConfGenX,0.875,73.53
ConfGenX,0.875,12.94
ConfGenX,0.875,84.62
ConfGenX,0.875,88.89
ConfGenX,0.875,64.52
ConfGenX,0.875,86.24
ConfGenX,0.875,92.86
ConfGenX,0.875,88.39
ConfGenX,0.875,41.20
ConfGenX,0.875,60.20
ConfGenX,0.875,0.00
ConfGenX,0.875,100.00
ConfGenX,0.875,1.45
ConfGenX,0.875,43.65
ConfGenX,0.875,33.57
ConfGenX,0.875,58.42
ConfGenX,0.875,0.33
ConfGenX,0.875,91.47
ConfGenX,0.875,80.30
ConfGenX,0.875,14.08
ConfGenX,0.875,0.00
ConfGenX,0.875,17.01
ConfGenX,0.875,61.84
ConfGenX,0.875,0.00
ConfGenX,0.875,28.57
ConfGenX,0.875,42.21
ConfGenX,0.875,35.00
ConfGenX,0.875,79.78
ConfGenX,0.875,96.72
ConfGenX,0.875,52.71
ConfGenX,0.875,100.00
ConfGenX,0.875,96.08
ConfGenX,0.875,46.59
ConfGenX,0.875,88.60
ConfGenX,0.875,37.42
ConfGenX,0.875,41.18
ConfGenX,0.875,100.00
ConfGenX,0.875,50.00
ConfGenX,0.875,38.38
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,0.00
ConfGenX,0.875,100.00
ConfGenX,0.875,0.76
ConfGenX,0.875,67.54
ConfGenX,0.875,1.01
ConfGenX,0.875,0.30
ConfGenX,0.875,68.15
ConfGenX,0.875,76.75
ConfGenX,0.875,10.53
ConfGenX,0.875,48.94
ConfGenX,0.875,96.00
ConfGenX,0.875,100.00
ConfGenX,0.875,98.21
ConfGenX,0.875,68.27
ConfGenX,0.875,20.00
ConfGenX,0.875,85.54
ConfGenX,0.875,100.00
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,37.04
ConfGenX,0.875,75.44
ConfGenX,0.875,3.77
ConfGenX,0.875,0.00
ConfGenX,0.875,57.46
ConfGenX,0.875,60.26
ConfGenX,0.875,100.00
ConfGenX,0.875,88.35
ConfGenX,0.875,40.00
ConfGenX,0.875,36.11
ConfGenX,0.875,100.00
ConfGenX,0.875,16.53
ConfGenX,0.875,58.33
ConfGenX,0.875,59.30
ConfGenX,0.875,73.75
ConfGenX,0.875,100.00
ConfGenX,0.875,38.89
ConfGenX,0.875,0.00
ConfGenX,0.875,12.66
ConfGenX,0.875,100.00
ConfGenX,0.875,67.24
ConfGenX,0.875,1.29
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,42.11
ConfGenX,0.875,10.26
ConfGenX,0.875,3.57
ConfGenX,0.875,0.00
ConfGenX,0.875,3.85
ConfGenX,0.875,88.82
ConfGenX,0.875,25.21
ConfGenX,0.875,86.00
ConfGenX,0.875,40.74
ConfGenX,0.875,41.18
ConfGenX,0.875,100.00
ConfGenX,0.875,6.36
ConfGenX,0.875,87.50
ConfGenX,0.875,20.00
ConfGenX,0.875,31.25
ConfGenX,0.875,50.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,69.57
ConfGenX,0.875,50.00
ConfGenX,0.875,16.05
ConfGenX,0.875,0.00
ConfGenX,0.875,10.07
ConfGenX,0.875,33.28
ConfGenX,0.875,7.26
ConfGenX,0.875,67.15
ConfGenX,0.875,0.00
ConfGenX,0.875,13.64
ConfGenX,0.875,77.78
ConfGenX,0.875,100.00
ConfGenX,0.875,78.43
ConfGenX,0.875,82.14
ConfGenX,0.875,100.00
ConfGenX,0.875,51.69
ConfGenX,0.875,58.79
ConfGenX,0.875,44.74
ConfGenX,0.875,85.71
ConfGenX,0.875,100.00
ConfGenX,0.875,25.00
ConfGenX,0.875,0.00
ConfGenX,0.875,100.00
ConfGenX,0.875,90.91
ConfGenX,0.875,45.24
ConfGenX,0.875,12.50
ConfGenX,0.875,81.63
ConfGenX,0.875,100.00
ConfGenX,0.875,63.64
ConfGenX,0.875,48.00
ConfGenX,0.875,78.50
ConfGenX,0.875,5.17
ConfGenX,0.875,65.67
ConfGenX,0.875,91.78
ConfGenX,0.875,95.12
ConfGenX,0.875,19.64
ConfGenX,0.875,100.00
ConfGenX,0.875,20.00
ConfGenX,0.875,63.64
ConfGenX,0.875,0.00
ConfGenX,0.875,79.25
ConfGenX,0.875,72.54
ConfGenX,0.875,0.00
ConfGenX,0.875,42.00
ConfGenX,0.875,36.36
ConfGenX,0.875,85.71
ConfGenX,0.875,48.70
ConfGenX,0.875,41.18
ConfGenX,0.875,42.86
ConfGenX,0.875,100.00
ConfGenX,0.875,45.71
ConfGenX,0.875,89.25
ConfGenX,0.875,10.66
ConfGenX,0.875,4.61
ConfGenX,0.875,40.44
ConfGenX,0.875,68.18
ConfGenX,0.875,0.00
ConfGenX,0.875,0.74
ConfGenX,0.875,26.67
ConfGenX,0.875,100.00
ConfGenX,0.875,92.58
ConfGenX,0.875,58.20
ConfGenX,0.875,100.00
ConfGenX,0.875,11.79
ConfGenX,0.875,0.00
ConfGenX,0.875,10.57
ConfGenX,0.875,71.95
ConfGenX,0.875,87.36
ConfGenX,0.875,29.33
ConfGenX,0.875,12.18
ConfGenX,0.875,63.16
ConfGenX,0.875,100.00
ConfGenX,0.875,70.00
ConfGenX,0.875,40.81
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,50.17
ConfGenX,0.875,2.65
ConfGenX,0.875,83.33
ConfGenX,0.875,0.00
ConfGenX,0.875,100.00
ConfGenX,0.875,11.91
ConfGenX,0.875,70.76
ConfGenX,0.875,22.95
ConfGenX,0.875,100.00
ConfGenX,0.875,75.00
ConfGenX,0.875,0.00
ConfGenX,0.875,56.52
ConfGenX,0.875,0.00
ConfGenX,0.875,53.33
ConfGenX,0.875,86.25
ConfGenX,0.875,39.58
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,45.05
ConfGenX,0.875,61.14
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,56.25
ConfGenX,0.875,23.57
ConfGenX,0.875,73.33
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,97.24
ConfGenX,0.875,100.00
ConfGenX,0.875,70.00
ConfGenX,0.875,55.56
ConfGenX,0.875,7.43
ConfGenX,0.875,100.00
ConfGenX,0.875,100.00
ConfGenX,0.875,92.86
ConfGenX,0.875,100.00
ConfGenX,0.875,8.00
ConfGenX,0.875,100.00
ConfGenX,0.875,38.89
ConfGenX,0.875,75.44
ConfGenX,0.875,58.33
ConfGenX,0.875,20.00
ConfGenX,0.875,0.00
ConfGenX,0.875,72.73
ConfGenX,0.875,15.66
ConfGenX,0.875,92.36
ConfGenX,0.875,31.72
ConfGenX,0.875,69.81
ConfGenX,0.875,1.38
ConfGenX,0.875,42.86
ConfGenX,0.875,50.74
ConfGenX,0.875,70.45
ConfGenX,0.875,48.86
ConfGenX,0.875,36.02
ConfGenX,0.875,100.00
ConfGenX,0.875,39.47
ConfGenX,0.875,100.00
ConfGenX,0.875,62.86
ConfGenX,0.875,36.84
ConfGenX,0.875,95.65
ConfGenX,0.875,49.13
ConfGenX,0.875,78.00
ConfGenX,0.875,12.15
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,0.00
ConfGenX,0.875,67.09
ConfGenX,0.875,59.56
ConfGenX,0.875,0.00
ConfGenX,0.875,50.00
ConfGenX,0.875,16.52
ConfGenX,0.875,0.00
ConfGenX,0.875,8.99
ConfGenX,0.875,53.01
ConfGenX,0.875,1.28
ConfGenX,0.875,57.14
ConfGenX,0.875,100.00
ConfGenX,0.875,34.18
ConfGenX,0.875,100.00
ConfGenX,0.875,96.97
ConfGenX,0.875,28.99
ConfGenX,0.875,32.41
ConfGenX,0.875,9.38
ConfGenX,0.875,100.00
ConfGenX,0.875,67.26
ConfGenX,0.875,49.42
ConfGenX,0.875,45.07
ConfGenX,0.875,17.78
ConfGenX,0.875,60.00
ConfGenX,0.875,66.67
ConfGenX,0.875,8.33
ConfGenX,0.875,29.08
ConfGenX,0.875,0.00
ConfGenX,0.875,35.59
ConfGenX,0.875,61.50
ConfGenX,0.875,35.50
ConfGenX,0.875,100.00
ConfGenX,0.875,0.00
ConfGenX,0.875,82.35
